run_id,dataset,model_name,model_seed,datastream_seed,replication,timestamp,dynamic,explainer,time,model_performance,explanation_stream_length,final_pfi,run_file,version,concept_drift,alpha,reservoir_length,concept_drif_time,concept_drift_width
agrawal_ARF_fn_1_2_2_1659896674.6423388_dynamic,agrawal,ARF,1,2,2,1659896674.6423388,True,batch_interval,504.8854093551636,0.0,20000,0.0005002501250625313_0.0_0.4257128564282141_0.4812406203101551_0.0005002501250625313_0.004002001000500251_0.0020010005002501254_0.0010005002501250627_-0.0005002501250625313,agrawal_ARF_fn_1_2_2_1659896674.6423388_batch_interval_dynamic.csv,2,fn,0.0,0,0.5,0.01
agrawal_ARF_fn2_1_5_2_1659837051.8185625_dynamic,agrawal,ARF,1,5,2,1659837051.8185625,True,EMA_uniform,222.49990940094,0.0,20000,0.10780403717013112_0.05843840725836043_0.004023639465221661_0.003648234347835146_0.001113822745596536_0.00916609865395644_0.01025886153112368_0.00547177804594683_0.4397339810697867,agrawal_ARF_fn2_1_5_2_1659837051.8185625_EMA_uniform_dynamic.csv,2,fn2,0.01,1000,0.5,0.01
agrawal_ARF_fn2_1_5_2_1659837051.8185625_dynamic,agrawal,ARF,1,5,2,1659837051.8185625,True,EMA_geometric,219.4768867492676,0.0,20000,0.11464543507172063_0.054806230012279335_0.004786630102885611_0.005741505572578397_0.0048204695363905925_0.010433768781378312_0.0025299083178801744_-0.0020409203331578116_0.40623912459680916,agrawal_ARF_fn2_1_5_2_1659837051.8185625_EMA_geometric_dynamic.csv,2,fn2,0.01,1000,0.5,0.01
agrawal_ARF_fn2_1_5_2_1659837051.8185625_dynamic,agrawal,ARF,1,5,2,1659837051.8185625,True,batch_interval,364.9198634624481,0.0,20000,0.12406203101550776_0.04052026013006504_0.007503751875937969_0.004502251125562781_0.0065032516258129065_0.006003001500750376_0.008504252126063034_0.007003501750875439_0.4147073536768384,agrawal_ARF_fn2_1_5_2_1659837051.8185625_batch_interval_dynamic.csv,2,fn2,0.0,0,0.5,0.01
bank-marketing_NN_no_1_4_1_1659780576.761291,bank-marketing,NN,1,4,1,1659780576.761291,False,EMA_uniform,1516.1434836387634,0.9024128686327078,45211,0.0037203258794451764_0.0025842051094325308_-0.0029932257103566407_0.0034164227105648306_0.0016266438710285814_0.002498248532314837_0.005769304497233868_0.002757278938065361_0.012556184489388755_0.011015426438529005_0.020989385828145107_0.04859489699361815_0.005188074978060361_0.053649252934142536_0.007599246764370495_0.03346884994029833,bank-marketing_NN_no_1_4_1_1659780576.761291_EMA_uniform.csv,2,no,0.001,1000,nodrift,nodrift
bank-marketing_NN_no_1_4_1_1659780576.761291,bank-marketing,NN,1,4,1,1659780576.761291,False,EMA_geometric,1516.9774107933044,0.9024128686327078,45211,0.006261507511452792_0.005966506886535234_-1.0155376290912822e-05_-0.0022940235201131926_0.0005083493106746139_-0.00010259987665917541_0.003989729951818635_0.0025012949078504335_0.013327590272273777_0.017800887979418683_0.02018806010933982_0.031247905026797904_0.002604503983150861_0.05373187670639222_0.007321819858263586_0.03447675337200713,bank-marketing_NN_no_1_4_1_1659780576.761291_EMA_geometric.csv,2,no,0.001,1000,nodrift,nodrift
bank-marketing_NN_no_1_4_1_1659780576.761291,bank-marketing,NN,1,4,1,1659780576.761291,False,batch_interval,1896.719776391983,0.9024128686327078,45211,0.005002501250625313_0.005002501250625313_0.0_0.0020010005002501254_0.0_0.0035017508754377194_0.003001500750375188_0.0035017508754377194_0.009504752376188095_0.017008504252126067_0.024512256128064035_0.04052026013006504_0.0025012506253126567_0.05302651325662832_0.012006003001500752_0.03951975987993998,bank-marketing_NN_no_1_4_1_1659780576.761291_batch_interval.csv,2,no,0.0,0,nodrift,nodrift
bank-marketing_NN_no_1_4_1_1659780576.761291,bank-marketing,NN,1,4,1,1659780576.761291,False,batch_total,1846.6800637245176,0.9024128686327078,45211,0.00632603406326034_0.0055076310550763105_0.0027648750276487504_0.0030081840300818403_0.00053085600530856_0.0030524220305242203_0.005618226056182261_0.00218978102189781_0.010351692103516922_0.015262110152621102_0.020039814200398142_0.0460075204600752_0.006370272063702721_0.051161247511612475_0.011678832116788322_0.039725724397257245,bank-marketing_NN_no_1_4_1_1659780576.761291_batch_total.csv,2,no,0.0,0,nodrift,nodrift
bank-marketing_NN_no_1_2_1_1659790063.8904455,bank-marketing,NN,1,2,1,1659790063.8904457,False,EMA_uniform,1529.332735300064,0.9024128686327078,45211,0.007913000525998984_0.006389498032993249_0.0016797469521661178_0.003091157749402186_0.0006063771875240979_0.0033327146365397234_0.011779541697095466_0.001426334455709779_0.00966522208151939_0.016978823630447615_0.033219289591283084_0.042579170996998636_0.007242710657547653_0.06102550978183278_0.01519140249997634_0.04206236309096782,bank-marketing_NN_no_1_2_1_1659790063.8904455_EMA_uniform.csv,2,no,0.001,1000,nodrift,nodrift
bank-marketing_NN_no_1_2_1_1659790063.8904455,bank-marketing,NN,1,2,1,1659790063.8904457,False,EMA_geometric,1529.367868423462,0.9024128686327078,45211,0.005601397652928648_0.009416393873753925_0.005542838487470678_0.0037797656180083455_0.0012953443657866585_0.006042591960278809_0.009853274307514695_0.0004337779871687952_0.015058459350083334_0.0235117602833448_0.029585777648111336_0.035861012724479766_0.008762504127378463_0.0556123492511837_0.01236731464115682_0.04336408843870675,bank-marketing_NN_no_1_2_1_1659790063.8904455_EMA_geometric.csv,2,no,0.001,1000,nodrift,nodrift
